[2025-12-11 16:03:11] debug: 	z2m: Removing old log directory '/app/data/log/2025-12-08.14-37-54'
[2025-12-11 16:05:08] debug: 	zh:controller: Received payload: clusterID=0, address=37262, groupID=0, endpoint=11, destinationEndpoint=1, wasBroadcast=false, linkQuality=120, frame={"header":{"frameControl":{"frameType":0,"manufacturerSpecific":false,"direction":1,"disableDefaultResponse":true,"reservedBits":0},"transactionSequenceNumber":6,"commandIdentifier":1},"payload":[{"attrId":2,"status":0,"dataType":32,"attrData":1}],"command":{"ID":1,"name":"readRsp","parameters":[{"name":"attrId","type":33},{"name":"status","type":32},{"name":"dataType","type":32,"conditions":[{"type":"fieldEquals","field":"status","value":0}]},{"name":"attrData","type":1000,"conditions":[{"type":"fieldEquals","field":"status","value":0}]}]}}
[2025-12-11 16:05:08] debug: 	z2m: Received Zigbee message from '0x001788010f1f6fab', type 'readResponse', cluster 'genBasic', data '{"stackVersion":1}' from endpoint 11 with groupID 0
[2025-12-11 16:05:08] debug: 	z2m: Skipping message, still interviewing
[2025-12-11 16:05:08] debug: 	zh:controller:device: Interview - got 'stackVersion' for device '0x001788010f1f6fab'
[2025-12-11 16:05:08] debug: 	zh:controller:endpoint: ZCL command 0x001788010f1f6fab/11 genBasic.read(["hwVersion"], {"timeout":10000,"disableResponse":false,"disableRecovery":false,"disableDefaultResponse":true,"direction":0,"reservedBits":0,"writeUndiv":false,"sendPolicy":"immediate"})
[2025-12-11 16:05:08] debug: 	zh:ember: ~~~> [ZCL to=0x001788010f1f6fab:37262 apsFrame={"profileId":260,"clusterId":0,"sourceEndpoint":1,"destinationEndpoint":11,"options":4416,"groupId":0,"sequence":0} header={"frameControl":{"reservedBits":0,"frameType":0,"direction":0,"disableDefaultResponse":true,"manufacturerSpecific":false},"transactionSequenceNumber":7,"commandIdentifier":0}]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ===> [FRAME: ID=52:"SEND_UNICAST" Seq=48 Len=26]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=0 frmRx=6](ackRx=0)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=1](ackRx=0 frmTx=1)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=1 frmNum=6](frmRx=6) Added to rxQueue
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=7](ackRx=1)
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: <=== [FRAME: ID=52:"SEND_UNICAST" Seq=48 Len=7]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ~~~> [SENT type=DIRECT apsSequence=235 messageTag=8 status=OK]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=1](ackRx=1 frmTx=1)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=1 frmNum=7](frmRx=7) Added to rxQueue
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=0](ackRx=1)
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=89:"INCOMING_ROUTE_RECORD_HANDLER" Seq=48 Len=18]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ezspIncomingRouteRecordHandler: source=37262 sourceEui=0x001788010f1f6fab lastHopLqi=124 lastHopRssi=-69 relayCount=0 relayList=
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=1](ackRx=1 frmTx=1)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=1 frmNum=0](frmRx=0) Added to rxQueue
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=1](ackRx=1)
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=89:"INCOMING_ROUTE_RECORD_HANDLER" Seq=48 Len=18]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ezspIncomingRouteRecordHandler: source=37262 sourceEui=0x001788010f1f6fab lastHopLqi=116 lastHopRssi=-71 relayCount=0 relayList=
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=1](ackRx=1 frmTx=1)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=1 frmNum=1](frmRx=1) Added to rxQueue
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=2](ackRx=1)
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=63:"MESSAGE_SENT_HANDLER" Seq=48 Len=22]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ezspMessageSentHandler: status=OK type=DIRECT indexOrDestination=37262 apsFrame={"profileId":260,"clusterId":0,"sourceEndpoint":1,"destinationEndpoint":11,"options":4416,"groupId":0,"sequence":235} messageTag=8
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=1](ackRx=1 frmTx=1)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=1 frmNum=2](frmRx=2) Added to rxQueue
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=3](ackRx=1)
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=69:"INCOMING_MESSAGE_HANDLER" Seq=48 Len=33]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ezspIncomingMessageHandler: type=UNICAST apsFrame={"profileId":260,"clusterId":0,"sourceEndpoint":11,"destinationEndpoint":1,"options":256,"groupId":0,"sequence":182} packetInfo:{"senderShortId":37262,"senderLongId":"0xffffffffffffffff","bindingIndex":255,"addressIndex":255,"lastHopLqi":116,"lastHopRssi":-71,"lastHopTimestamp":0} messageContents=1807010300002001
[2025-12-11 16:05:08] debug: 	zh:controller: Received payload: clusterID=0, address=37262, groupID=0, endpoint=11, destinationEndpoint=1, wasBroadcast=false, linkQuality=116, frame={"header":{"frameControl":{"frameType":0,"manufacturerSpecific":false,"direction":1,"disableDefaultResponse":true,"reservedBits":0},"transactionSequenceNumber":7,"commandIdentifier":1},"payload":[{"attrId":3,"status":0,"dataType":32,"attrData":1}],"command":{"ID":1,"name":"readRsp","parameters":[{"name":"attrId","type":33},{"name":"status","type":32},{"name":"dataType","type":32,"conditions":[{"type":"fieldEquals","field":"status","value":0}]},{"name":"attrData","type":1000,"conditions":[{"type":"fieldEquals","field":"status","value":0}]}]}}
[2025-12-11 16:05:08] debug: 	z2m: Received Zigbee message from '0x001788010f1f6fab', type 'readResponse', cluster 'genBasic', data '{"hwVersion":1}' from endpoint 11 with groupID 0
[2025-12-11 16:05:08] debug: 	z2m: Skipping message, still interviewing
[2025-12-11 16:05:08] debug: 	zh:controller:device: Interview - got 'hwVersion' for device '0x001788010f1f6fab'
[2025-12-11 16:05:08] debug: 	zh:controller:endpoint: ZCL command 0x001788010f1f6fab/11 genBasic.read(["dateCode"], {"timeout":10000,"disableResponse":false,"disableRecovery":false,"disableDefaultResponse":true,"direction":0,"reservedBits":0,"writeUndiv":false,"sendPolicy":"immediate"})
[2025-12-11 16:05:08] debug: 	zh:ember: ~~~> [ZCL to=0x001788010f1f6fab:37262 apsFrame={"profileId":260,"clusterId":0,"sourceEndpoint":1,"destinationEndpoint":11,"options":4416,"groupId":0,"sequence":0} header={"frameControl":{"reservedBits":0,"frameType":0,"direction":0,"disableDefaultResponse":true,"manufacturerSpecific":false},"transactionSequenceNumber":8,"commandIdentifier":0}]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ===> [FRAME: ID=52:"SEND_UNICAST" Seq=49 Len=26]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=1 frmRx=3](ackRx=1)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=2](ackRx=1 frmTx=2)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=2 frmNum=3](frmRx=3) Added to rxQueue
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=4](ackRx=2)
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: <=== [FRAME: ID=52:"SEND_UNICAST" Seq=49 Len=7]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ~~~> [SENT type=DIRECT apsSequence=236 messageTag=9 status=OK]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=2](ackRx=2 frmTx=2)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=2 frmNum=4](frmRx=4) Added to rxQueue
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=5](ackRx=2)
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=89:"INCOMING_ROUTE_RECORD_HANDLER" Seq=49 Len=18]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ezspIncomingRouteRecordHandler: source=37262 sourceEui=0x001788010f1f6fab lastHopLqi=124 lastHopRssi=-69 relayCount=0 relayList=
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=2](ackRx=2 frmTx=2)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=2 frmNum=5](frmRx=5) Added to rxQueue
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=6](ackRx=2)
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=89:"INCOMING_ROUTE_RECORD_HANDLER" Seq=49 Len=18]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ezspIncomingRouteRecordHandler: source=37262 sourceEui=0x001788010f1f6fab lastHopLqi=128 lastHopRssi=-68 relayCount=0 relayList=
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=2](ackRx=2 frmTx=2)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=2 frmNum=6](frmRx=6) Added to rxQueue
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=7](ackRx=2)
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=63:"MESSAGE_SENT_HANDLER" Seq=49 Len=22]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ezspMessageSentHandler: status=OK type=DIRECT indexOrDestination=37262 apsFrame={"profileId":260,"clusterId":0,"sourceEndpoint":1,"destinationEndpoint":11,"options":4416,"groupId":0,"sequence":236} messageTag=9
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=2](ackRx=2 frmTx=2)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=2 frmNum=7](frmRx=7) Added to rxQueue
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=0](ackRx=2)
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=69:"INCOMING_MESSAGE_HANDLER" Seq=49 Len=41]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ezspIncomingMessageHandler: type=UNICAST apsFrame={"profileId":260,"clusterId":0,"sourceEndpoint":11,"destinationEndpoint":1,"options":256,"groupId":0,"sequence":183} packetInfo:{"senderShortId":37262,"senderLongId":"0xffffffffffffffff","bindingIndex":255,"addressIndex":255,"lastHopLqi":120,"lastHopRssi":-70,"lastHopTimestamp":0} messageContents=18080106000042083230323530323133
[2025-12-11 16:05:08] debug: 	zh:controller: Received payload: clusterID=0, address=37262, groupID=0, endpoint=11, destinationEndpoint=1, wasBroadcast=false, linkQuality=120, frame={"header":{"frameControl":{"frameType":0,"manufacturerSpecific":false,"direction":1,"disableDefaultResponse":true,"reservedBits":0},"transactionSequenceNumber":8,"commandIdentifier":1},"payload":[{"attrId":6,"status":0,"dataType":66,"attrData":"20250213"}],"command":{"ID":1,"name":"readRsp","parameters":[{"name":"attrId","type":33},{"name":"status","type":32},{"name":"dataType","type":32,"conditions":[{"type":"fieldEquals","field":"status","value":0}]},{"name":"attrData","type":1000,"conditions":[{"type":"fieldEquals","field":"status","value":0}]}]}}
[2025-12-11 16:05:08] debug: 	z2m: Received Zigbee message from '0x001788010f1f6fab', type 'readResponse', cluster 'genBasic', data '{"dateCode":"20250213"}' from endpoint 11 with groupID 0
[2025-12-11 16:05:08] debug: 	z2m: Skipping message, still interviewing
[2025-12-11 16:05:08] debug: 	zh:controller:device: Interview - got 'dateCode' for device '0x001788010f1f6fab'
[2025-12-11 16:05:08] debug: 	zh:controller:endpoint: ZCL command 0x001788010f1f6fab/11 genBasic.read(["swBuildId"], {"timeout":10000,"disableResponse":false,"disableRecovery":false,"disableDefaultResponse":true,"direction":0,"reservedBits":0,"writeUndiv":false,"sendPolicy":"immediate"})
[2025-12-11 16:05:08] debug: 	zh:ember: ~~~> [ZCL to=0x001788010f1f6fab:37262 apsFrame={"profileId":260,"clusterId":0,"sourceEndpoint":1,"destinationEndpoint":11,"options":4416,"groupId":0,"sequence":0} header={"frameControl":{"reservedBits":0,"frameType":0,"direction":0,"disableDefaultResponse":true,"manufacturerSpecific":false},"transactionSequenceNumber":9,"commandIdentifier":0}]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ===> [FRAME: ID=52:"SEND_UNICAST" Seq=50 Len=26]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=2 frmRx=0](ackRx=2)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=3](ackRx=2 frmTx=3)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=3 frmNum=0](frmRx=0) Added to rxQueue
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=1](ackRx=3)
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: <=== [FRAME: ID=52:"SEND_UNICAST" Seq=50 Len=7]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ~~~> [SENT type=DIRECT apsSequence=237 messageTag=10 status=OK]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=3](ackRx=3 frmTx=3)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=3 frmNum=1](frmRx=1) Added to rxQueue
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=2](ackRx=3)
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=89:"INCOMING_ROUTE_RECORD_HANDLER" Seq=50 Len=18]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ezspIncomingRouteRecordHandler: source=37262 sourceEui=0x001788010f1f6fab lastHopLqi=132 lastHopRssi=-67 relayCount=0 relayList=
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=3](ackRx=3 frmTx=3)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=3 frmNum=2](frmRx=2) Added to rxQueue
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=3](ackRx=3)
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=89:"INCOMING_ROUTE_RECORD_HANDLER" Seq=50 Len=18]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ezspIncomingRouteRecordHandler: source=37262 sourceEui=0x001788010f1f6fab lastHopLqi=124 lastHopRssi=-69 relayCount=0 relayList=
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=3](ackRx=3 frmTx=3)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=3 frmNum=3](frmRx=3) Added to rxQueue
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=4](ackRx=3)
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=63:"MESSAGE_SENT_HANDLER" Seq=50 Len=22]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ezspMessageSentHandler: status=OK type=DIRECT indexOrDestination=37262 apsFrame={"profileId":260,"clusterId":0,"sourceEndpoint":1,"destinationEndpoint":11,"options":4416,"groupId":0,"sequence":237} messageTag=10
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=3](ackRx=3 frmTx=3)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=3 frmNum=4](frmRx=4) Added to rxQueue
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=5](ackRx=3)
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=69:"INCOMING_MESSAGE_HANDLER" Seq=50 Len=40]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ezspIncomingMessageHandler: type=UNICAST apsFrame={"profileId":260,"clusterId":0,"sourceEndpoint":11,"destinationEndpoint":1,"options":256,"groupId":0,"sequence":184} packetInfo:{"senderShortId":37262,"senderLongId":"0xffffffffffffffff","bindingIndex":255,"addressIndex":255,"lastHopLqi":124,"lastHopRssi":-69,"lastHopTimestamp":0} messageContents=1809010040004207312e3132322e38
[2025-12-11 16:05:08] debug: 	zh:controller: Received payload: clusterID=0, address=37262, groupID=0, endpoint=11, destinationEndpoint=1, wasBroadcast=false, linkQuality=124, frame={"header":{"frameControl":{"frameType":0,"manufacturerSpecific":false,"direction":1,"disableDefaultResponse":true,"reservedBits":0},"transactionSequenceNumber":9,"commandIdentifier":1},"payload":[{"attrId":16384,"status":0,"dataType":66,"attrData":"1.122.8"}],"command":{"ID":1,"name":"readRsp","parameters":[{"name":"attrId","type":33},{"name":"status","type":32},{"name":"dataType","type":32,"conditions":[{"type":"fieldEquals","field":"status","value":0}]},{"name":"attrData","type":1000,"conditions":[{"type":"fieldEquals","field":"status","value":0}]}]}}
[2025-12-11 16:05:08] debug: 	z2m: Received Zigbee message from '0x001788010f1f6fab', type 'readResponse', cluster 'genBasic', data '{"swBuildId":"1.122.8"}' from endpoint 11 with groupID 0
[2025-12-11 16:05:08] debug: 	z2m: Skipping message, still interviewing
[2025-12-11 16:05:08] debug: 	zh:controller:device: Interview - got 'swBuildId' for device '0x001788010f1f6fab'
[2025-12-11 16:05:08] debug: 	zh:ember: ~~~> [ZDO SIMPLE_DESCRIPTOR_REQUEST UNICAST to=0x001788010f1f6fab:37262 messageTag=5 payload=058e91f2]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ===> [FRAME: ID=52:"SEND_UNICAST" Seq=51 Len=25]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=3 frmRx=5](ackRx=3)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=4](ackRx=3 frmTx=4)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=4 frmNum=5](frmRx=5) Added to rxQueue
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=6](ackRx=4)
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: <=== [FRAME: ID=52:"SEND_UNICAST" Seq=51 Len=7]
[2025-12-11 16:05:08] debug: 	zh:ember: ~~~> [SENT ZDO UNICAST messageTag=5 apsSequence=238 status=OK]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=4](ackRx=4 frmTx=4)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=4 frmNum=6](frmRx=6) Added to rxQueue
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=7](ackRx=4)
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=89:"INCOMING_ROUTE_RECORD_HANDLER" Seq=51 Len=18]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ezspIncomingRouteRecordHandler: source=37262 sourceEui=0x001788010f1f6fab lastHopLqi=128 lastHopRssi=-68 relayCount=0 relayList=
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=4](ackRx=4 frmTx=4)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=4 frmNum=7](frmRx=7) Added to rxQueue
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=0](ackRx=4)
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=89:"INCOMING_ROUTE_RECORD_HANDLER" Seq=51 Len=18]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ezspIncomingRouteRecordHandler: source=37262 sourceEui=0x001788010f1f6fab lastHopLqi=128 lastHopRssi=-68 relayCount=0 relayList=
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=4](ackRx=4 frmTx=4)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=4 frmNum=0](frmRx=0) Added to rxQueue
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=1](ackRx=4)
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=63:"MESSAGE_SENT_HANDLER" Seq=51 Len=22]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ezspMessageSentHandler: status=OK type=DIRECT indexOrDestination=37262 apsFrame={"profileId":0,"clusterId":4,"sourceEndpoint":0,"destinationEndpoint":0,"options":4416,"groupId":0,"sequence":238} messageTag=5
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=4](ackRx=4 frmTx=4)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=4 frmNum=1](frmRx=1) Added to rxQueue
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=2](ackRx=4)
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=69:"INCOMING_MESSAGE_HANDLER" Seq=51 Len=40]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ezspIncomingMessageHandler: type=UNICAST apsFrame={"profileId":0,"clusterId":32772,"sourceEndpoint":0,"destinationEndpoint":0,"options":320,"groupId":0,"sequence":185} packetInfo:{"senderShortId":37262,"senderLongId":"0xffffffffffffffff","bindingIndex":255,"addressIndex":255,"lastHopLqi":124,"lastHopRssi":-69,"lastHopTimestamp":0} messageContents=05008e910af2e0a161000000012100
[2025-12-11 16:05:08] debug: 	zh:controller: Received ZDO response: clusterId=SIMPLE_DESCRIPTOR_RESPONSE, status=SUCCESS, payload={"nwkAddress":37262,"length":10,"endpoint":242,"profileId":41440,"deviceId":97,"deviceVersion":0,"inClusterList":[],"outClusterList":[33]}
